time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2021-10-11T23:00:03.689000,3.65,2.996722942364442
2021-10-11T23:00:03.739000,3.7,3.0183360254157194
2021-10-11T23:00:03.789000,3.75,3.0386165484119063
2021-10-11T23:00:03.839000,3.8,3.0575446950832865
2021-10-11T23:00:03.889000,3.85,3.075101965595915
2021-10-11T23:00:03.939000,3.9,3.0912712251463965
2021-10-11T23:00:03.989000,3.95,3.1060367522827557
2021-10-11T23:00:04.039000,4.0,3.1193842869037134
2021-10-11T23:00:04.089000,4.05,3.131301077888211
2021-10-11T23:00:04.139000,4.1,3.1417759303065624
2021-10-11T23:00:04.189000,4.15,3.1507992521642216
2021-10-11T23:00:04.239000,4.2,3.1583631006287813
2021-10-11T23:00:04.289000,4.25,3.16446122769049
2021-10-11T23:00:04.339000,4.3,3.1690891252062934
2021-10-11T23:00:04.389000,4.35,3.172244069277146
2021-10-11T23:00:04.439000,4.4,3.1739251639081507
2021-10-11T23:00:04.489000,4.45,3.174133383900903
2021-10-11T23:00:04.539000,4.5,3.172871616927307
2021-10-11T23:00:04.589000,4.55,3.1701447047340374
2021-10-11T23:00:04.639000,4.6,3.165959483426784
2021-10-11T23:00:04.689000,4.65,3.1603248227833878
2021-10-11T23:00:04.739000,4.7,3.1532516645450492
2021-10-11T23:00:04.789000,4.75,3.1447530596348385
2021-10-11T23:00:04.839000,4.8,3.134844204252859
2021-10-11T23:00:04.889000,4.85,3.1235424747975924
2021-10-11T23:00:04.939000,4.9,3.1108674615631564
2021-10-11T23:00:04.989000,4.95,3.0968410011624754
2021-10-11T23:00:05.039000,5.0,3.08148720762666
2021-10-11T23:00:05.089000,5.05,3.0648325021312632
2021-10-11T23:00:05.139000,5.1,3.0469056413005022
2021-10-11T23:00:05.189000,5.15,3.0277377440409876
2021-10-11T23:00:05.239000,5.2,3.007362316857031
2021-10-11T23:00:05.289000,5.25,2.9858152776001674
2021-10-11T23:00:05.339000,5.3,2.963134977606165
2021-10-11T23:00:05.389000,5.35,2.939362222173459
2021-10-11T23:00:05.439000,5.4,2.9145402893376793
2021-10-11T23:00:05.489000,5.45,2.888714946897717
2021-10-11T23:00:05.539000,5.5,2.861934467649609
2021-10-11T23:00:05.589000,5.55,2.8342496427853856
2021-10-11T23:00:05.639000,5.6,2.8057137934149554
2021-10-11T23:00:05.689000,5.65,2.776382780170065
2021-10-11T23:00:05.739000,5.7,2.7463150108503855
2021-10-11T23:00:05.789000,5.75,2.7155714460728455
2021-10-11T23:00:05.839000,5.8,2.684215602886424
2021-10-11T23:00:05.889000,5.85,2.6523135563157894
2021-10-11T23:00:05.939000,5.9,2.6199339387983733
2021-10-11T23:00:05.989000,5.95,2.5871479374807294
2021-10-11T23:00:06.039000,6.0,2.5540292893413232
2021-10-11T23:00:06.089000,6.05,2.520654274108276
2021-10-11T23:00:06.139000,6.1,2.48710170494199
2021-10-11T23:00:06.189000,6.15,2.453452916854042
2021-10-11T23:00:06.239000,6.2,2.419791752835256
2021-10-11T23:00:06.289000,6.25,2.386204547667436
2021-10-11T23:00:06.339000,6.3,2.352780109394852
2021-10-11T23:00:06.389000,6.35,2.3196096984332426
2021-10-11T23:00:06.439000,6.4,2.286787004295808
2021-10-11T23:00:06.489000,6.45,2.2544081199173873
2021-10-11T23:00:06.539000,6.5,2.2225715135598083
2021-10-11T23:00:06.589000,6.55,2.1913779982831882
2021-10-11T23:00:06.639000,6.6,2.1609306989697945
2021-10-11T23:00:06.689000,6.65,2.1313350168889293
2021-10-11T23:00:06.739000,6.7,2.1026985917931755
2021-10-11T23:00:06.789000,6.75,2.075131261538238
2021-10-11T23:00:06.839000,6.8,2.0487450192205388
2021-10-11T23:00:06.889000,6.85,2.0236539678286656
2021-10-11T23:00:06.939000,6.9,1.9999742724067413
2021-10-11T23:00:06.989000,6.95,1.9778241097297635
2021-10-11T23:00:07.039000,7.0,1.9573236154929725
2021-10-11T23:00:07.089000,7.05,1.938594829019344
2021-10-11T23:00:07.139000,7.1,1.9217616354913531
2021-10-11T23:00:07.189000,7.15,1.9069497057152345
2021-10-11T23:00:07.239000,7.2,1.8942864334280545
2021-10-11T23:00:07.289000,7.25,1.8839008701600126
2021-10-11T23:00:07.339000,7.3,1.8759236576665013
2021-10-11T23:00:07.389000,7.35,1.870486957946554
2021-10-11T23:00:07.439000,7.4,1.867724380866412
2021-10-11T23:00:07.489000,7.45,1.8677709094090411
2021-10-11T23:00:07.539000,7.5,1.870762822572496
2021-10-11T23:00:07.589000,7.55,1.8768376159420874
2021-10-11T23:00:07.639000,7.6,1.8861339199633582
2021-10-11T23:00:07.689000,7.65,1.8987914159448822
2021-10-11T23:00:07.739000,7.7,1.9149507498218945
2021-10-11T23:00:07.789000,7.75,1.9347534437137344
2021-10-11T23:00:07.839000,7.8,1.9583418053100428
2021-10-11T23:00:07.889000,7.85,1.9858588351225983
2021-10-11T23:00:07.939000,7.9,2.0174481316415873
2021-10-11T23:00:07.989000,7.95,2.0532537944370195
2021-10-11T23:00:08.039000,8.0,2.0934203252479002
2021-10-11T23:00:08.089000,8.05,2.1380925271036366
2021-10-11T23:00:08.139000,8.1,2.1874154015240292
2021-10-11T23:00:08.189000,8.15,2.2415340438460363
2021-10-11T23:00:08.239000,8.2,2.300593536727337
2021-10-11T23:00:08.289000,8.25,2.3647388418785296
2021-10-11T23:00:08.339000,8.3,2.4341146900776085
2021-10-11T23:00:08.389000,8.35,2.5088654695221413
2021-10-11T23:00:08.439000,8.4,2.5891351125763435
2021-10-11T23:00:08.489000,8.45,2.67506698097198
2021-10-11T23:00:08.539000,8.5,2.76680374952376
2021-10-11T23:00:08.589000,8.55,2.8644872884215844
2021-10-11T23:00:08.639000,8.6,2.9682585441636724
2021-10-11T23:00:08.689000,8.65,3.078257419196244
2021-10-11T23:00:08.739000,8.7,3.19462265032704
2021-10-11T23:00:08.789000,8.75,3.317491685981568
2021-10-11T23:00:08.839000,8.8,3.4470005623725224
2021-10-11T23:00:08.889000,8.85,3.58328377865437
2021-10-11T23:00:08.939000,8.9,3.726474171136631
2021-10-11T23:00:08.989000,8.95,3.876702786630868
2021-10-11T23:00:09.039000,9.0,4.034098755007902
2021-10-11T23:00:09.089000,9.05,4.1987891610432415
2021-10-11T23:00:09.139000,9.1,4.370898915630158
2021-10-11T23:00:09.189000,9.15,4.5505506264412725
2021-10-11T23:00:09.239000,9.2,4.737864468120962
2021-10-11T23:00:09.289000,9.25,4.932958052092262
2021-10-11T23:00:09.339000,9.3,5.13594629606335
2021-10-11T23:00:09.389000,9.35,5.346941293319991
2021-10-11T23:00:09.439000,9.4,5.566052181891678
2021-10-11T23:00:09.489000,9.45,5.793385013680482
2021-10-11T23:00:09.539000,9.5,6.029042623642819
2021-10-11T23:00:09.589000,9.55,6.273124499115518
2021-10-11T23:00:09.639000,9.6,6.525726649378741
2021-10-11T23:00:09.689000,9.65,6.786941475549333
2021-10-11T23:00:09.739000,9.7,7.05685764089925
2021-10-11T23:00:09.789000,9.75,7.335559941694647
2021-10-11T23:00:09.839000,9.8,7.623129178652197
2021-10-11T23:00:09.889000,9.85,7.9196420291100775
2021-10-11T23:00:09.939000,9.9,8.225170920011957
2021-10-11T23:00:09.989000,9.95,8.539783901803116
2021-10-11T23:00:10.039000,10.0,8.863544523338625
2021-10-11T23:00:10.089000,10.05,9.196511707904243
2021-10-11T23:00:10.139000,10.1,9.538739630451415
2021-10-11T23:00:10.189000,10.15,9.890277596148453
2021-10-11T23:00:10.239000,10.2,10.251169920350534
2021-10-11T23:00:10.289000,10.25,10.621455810091787
2021-10-11T23:00:10.339000,10.3,11.001169247203238
2021-10-11T23:00:10.389000,10.35,11.390338873160903
2021-10-11T23:00:10.439000,10.4,11.788987875768644
2021-10-11T23:00:10.489000,10.45,12.197133877780827
2021-10-11T23:00:10.539000,10.5,12.614788827570052
2021-10-11T23:00:10.589000,10.55,13.041958891945415
2021-10-11T23:00:10.639000,10.6,13.47864435122692
2021-10-11T23:00:10.689000,10.65,13.924839496681699
2021-10-11T23:00:10.739000,10.7,14.380532530427676
2021-10-11T23:00:10.789000,10.75,14.84570546791025
2021-10-11T23:00:10.839000,10.8,15.32033404305738
2021-10-11T23:00:10.889000,10.85,15.804387616218198
2021-10-11T23:00:10.939000,10.9,16.29782908498994
2021-10-11T23:00:10.989000,10.95,16.800614798037707
2021-10-11T23:00:11.039000,11.0,17.312694472011046
2021-10-11T23:00:11.089000,11.05,17.834011111660814
2021-10-11T23:00:11.139000,11.1,18.36450093325934
2021-10-11T23:00:11.189000,11.15,18.904093291426136
2021-10-11T23:00:11.239000,11.2,19.452710609460766
2021-10-11T23:00:11.289000,11.25,20.010268313283763
2021-10-11T23:00:11.339000,11.3,20.57667476908566
2021-10-11T23:00:11.389000,11.35,21.15183122478334
2021-10-11T23:00:11.439000,11.4,21.73563175538194
2021-10-11T23:00:11.489000,11.45,22.327963212339576
2021-10-11T23:00:11.539000,11.5,22.928705177031038
2021-10-11T23:00:11.589000,11.55,23.537729918405457
2021-10-11T23:00:11.639000,11.6,24.15490235493163
2021-10-11T23:00:11.689000,11.65,24.780080020923368
2021-10-11T23:00:11.739000,11.7,25.413113037335847
2021-10-11T23:00:11.789000,11.75,26.053844087122258
2021-10-11T23:00:11.839000,11.8,26.70210839523862
2021-10-11T23:00:11.889000,11.85,27.357733713382757
2021-10-11T23:00:11.939000,11.9,28.02054030955166
2021-10-11T23:00:11.989000,11.95,28.690340962499715
2021-10-11T23:00:12.039000,12.0,29.36694096117809
2021-10-11T23:00:12.089000,12.05,30.050138109233743
2021-10-11T23:00:12.139000,12.1,30.739722734644356
2021-10-11T23:00:12.189000,12.15,31.435477704563322
2021-10-11T23:00:12.239000,12.2,32.13717844544665
2021-10-11T23:00:12.289000,12.25,32.844592968531174
2021-10-11T23:00:12.339000,12.3,33.55748190073115
2021-10-11T23:00:12.389000,12.35,34.2755985210178
2021-10-11T23:00:12.439000,12.4,34.99868880234352
2021-10-11T23:00:12.489000,12.45,35.726491459170006
2021-10-11T23:00:12.539000,12.5,36.45873800065654
2021-10-11T23:00:12.589000,12.55,37.19515278956175
2021-10-11T23:00:12.639000,12.6,37.935453106909065
2021-10-11T23:00:12.689000,12.65,38.679349222462825
2021-10-11T23:00:12.739000,12.7,39.426544471059096
2021-10-11T23:00:12.789000,12.75,40.176735334831264
2021-10-11T23:00:12.839000,12.8,40.92961153136737
2021-10-11T23:00:12.889000,12.85,41.68485610783234
2021-10-11T23:00:12.939000,12.9,42.4421455410847
2021-10-11T23:00:12.989000,12.95,43.20114984381364
2021-10-11T23:00:13.039000,13.0,43.9615326767182
2021-10-11T23:00:13.089000,13.05,44.722951466746586
2021-10-11T23:00:13.139000,13.1,45.48505753140937
2021-10-11T23:00:13.189000,13.15,46.24749620917644
2021-10-11T23:00:13.239000,13.2,47.00990699596323
2021-10-11T23:00:13.289000,13.25,47.77192368770748
2021-10-11T23:00:13.339000,13.3,48.53317452903367
2021-10-11T23:00:13.389000,13.35,49.293282367997755
2021-10-11T23:00:13.439000,13.4,50.05186481690024
2021-10-11T23:00:13.489000,13.45,50.80853441915133
2021-10-11T23:00:13.539000,13.5,51.56289882216686
2021-10-11T23:00:13.589000,13.55,52.314560956269545
2021-10-11T23:00:13.639000,13.6,53.06311921956455
2021-10-11T23:00:13.689000,13.65,53.808167668753796
2021-10-11T23:00:13.739000,13.7,54.549296215848656
2021-10-11T23:00:13.789000,13.75,55.28609083073529
2021-10-11T23:00:13.839000,13.8,56.01813374954187
2021-10-11T23:00:13.889000,13.85,56.74500368875136
2021-10-11T23:00:13.939000,13.9,57.46627606499857
2021-10-11T23:00:13.989000,13.95,58.18152322048472
2021-10-11T23:00:14.039000,14.0,58.89031465393728
2021-10-11T23:00:14.089000,14.05,59.592217257037184
2021-10-11T23:00:14.139000,14.1,60.286795556230395
2021-10-11T23:00:14.189000,14.15,60.97361195983508
2021-10-11T23:00:14.239000,14.2,61.652227010350025
2021-10-11T23:00:14.289000,14.25,62.322199641864316
2021-10-11T23:00:14.339000,14.3,62.983087442462875
2021-10-11T23:00:14.389000,14.35,63.63444692151655
2021-10-11T23:00:14.439000,14.4,64.27583378173993
2021-10-11T23:00:14.489000,14.45,64.90680319589431
2021-10-11T23:00:14.539000,14.5,65.52691008800738
2021-10-11T23:00:14.589000,14.55,66.13570941897581
2021-10-11T23:00:14.639000,14.6,66.73275647641057
2021-10-11T23:00:14.689000,14.65,67.3176071685793
2021-10-11T23:00:14.739000,14.7,67.88981832229413
2021-10-11T23:00:14.789000,14.75,68.44894798458752
2021-10-11T23:00:14.839000,14.8,68.99455572801239
2021-10-11T23:00:14.889000,14.85,69.52620295939707
2021-10-11T23:00:14.939000,14.9,70.0434532318799
2021-10-11T23:00:14.989000,14.95,70.54587256004189
2021-10-11T23:00:15.039000,15.0,71.03302973795047
2021-10-11T23:00:15.089000,15.05,71.50449665992078
2021-10-11T23:00:15.139000,15.1,71.95984864379598
2021-10-11T23:00:15.189000,15.15,72.39866475654176
2021-10-11T23:00:15.239000,15.2,72.82052814194468
2021-10-11T23:00:15.289000,15.25,73.22502635019872
2021-10-11T23:00:15.339000,15.3,73.61175166915852
2021-10-11T23:00:15.389000,15.35,73.98030145703254
2021-10-11T23:00:15.439000,15.4,74.33027847628392
2021-10-11T23:00:15.489000,15.45,74.66129122850195
2021-10-11T23:00:15.539000,15.5,74.97295429000172
2021-10-11T23:00:15.589000,15.55,75.26488864790451
2021-10-11T23:00:15.639000,15.6,75.53672203644645
2021-10-11T23:00:15.689000,15.65,75.78808927325805
2021-10-11T23:00:15.739000,15.7,76.01863259535293
2021-10-11T23:00:15.789000,15.75,76.22800199455881
2021-10-11T23:00:15.839000,15.8,76.41585555211968
2021-10-11T23:00:15.889000,15.85,76.58185977219333
2021-10-11T23:00:15.939000,15.9,76.72568991396494
2021-10-11T23:00:15.989000,15.95,76.84703032209288
2021-10-11T23:00:16.039000,16.0,76.94557475519915
2021-10-11T23:00:16.089000,16.05,77.02102671211385
2021-10-11T23:00:16.139000,16.1,77.0730997555791
2021-10-11T23:00:16.189000,16.15,77.10151783311515
2021-10-11T23:00:16.239000,16.2,77.10601559474894
2021-10-11T23:00:16.289000,16.25,77.08633870730216
2021-10-11T23:00:16.339000,16.3,77.04224416493437
2021-10-11T23:00:16.389000,16.35,76.9735005956345
2021-10-11T23:00:16.439000,16.4,76.87988856335252
2021-10-11T23:00:16.489000,16.45,76.76120086546207
2021-10-11T23:00:16.539000,16.5,76.61724282524355
2021-10-11T23:00:16.589000,16.55,76.44783257907633
2021-10-11T23:00:16.639000,16.6,76.25280135802892
2021-10-11T23:00:16.689000,16.65,76.03199376353507
2021-10-11T23:00:16.739000,16.7,75.78526803684487
2021-10-11T23:00:16.789000,16.75,75.51249632194003
2021-10-11T23:00:16.839000,16.8,75.21356492160353
2021-10-11T23:00:16.889000,16.85,74.88837454633484
2021-10-11T23:00:16.939000,16.9,74.536840555804
2021-10-11T23:00:16.989000,16.95,74.15889319253957
2021-10-11T23:00:17.039000,17.0,73.75447780754791
2021-10-11T23:00:17.089000,17.05,73.32355507756414
2021-10-11T23:00:17.139000,17.1,72.8661012136377
2021-10-11T23:00:17.189000,17.15,72.3821081607602
2021-10-11T23:00:17.239000,17.2,71.8715837882461
2021-10-11T23:00:17.289000,17.25,71.33455207058189
2021-10-11T23:00:17.339000,17.3,70.7710532584639
2021-10-11T23:00:17.389000,17.35,70.18114403975005
2021-10-11T23:00:17.439000,17.4,69.56489769005678
2021-10-11T23:00:17.489000,17.45,68.92240421273776
2021-10-11T23:00:17.539000,17.5,68.25377046798785
2021-10-11T23:00:17.589000,17.55,67.55912029082216
2021-10-11T23:00:17.639000,17.6,66.83859459768695
2021-10-11T23:00:17.689000,17.65,66.09235148146662
2021-10-11T23:00:17.739000,17.7,65.32056629465896
2021-10-11T23:00:17.789000,17.75,64.52343172049807
2021-10-11T23:00:17.839000,17.8,63.701157831813006
2021-10-11T23:00:17.889000,17.85,62.85397213741874
2021-10-11T23:00:17.939000,17.9,61.982119615844866
2021-10-11T23:00:17.989000,17.95,61.08586273621682
2021-10-11T23:00:18.039000,18.0,60.16548146611355
2021-10-11T23:00:18.089000,18.05,59.221273266236
2021-10-11T23:00:18.139000,18.1,58.2535530717303
2021-10-11T23:00:18.189000,18.15,57.26265326002065
2021-10-11T23:00:18.239000,18.2,56.24892360501719
2021-10-11T23:00:18.289000,18.25,55.212731217575474
2021-10-11T23:00:18.339000,18.3,54.154460472095366
2021-10-11T23:00:18.389000,18.35,53.07451291915865
2021-10-11T23:00:18.439000,18.4,51.973307184116734
2021-10-11T23:00:18.489000,18.45,50.85127885155145
2021-10-11T23:00:18.539000,18.5,49.708880335544556
2021-10-11T23:00:18.589000,18.55,48.54658073570355
2021-10-11T23:00:18.639000,18.6,47.36486567890408
2021-10-11T23:00:18.689000,18.65,46.16423714672204
2021-10-11T23:00:18.739000,18.7,44.94521328854082
2021-10-11T23:00:18.789000,18.75,43.70832822033246
2021-10-11T23:00:18.839000,18.8,42.45413180912424
2021-10-11T23:00:18.889000,18.85,41.18318944317552
2021-10-11T23:00:18.939000,18.9,39.896081787902766
2021-10-11T23:00:18.989000,18.95,38.59340452760418
2021-10-11T23:00:19.039000,19.0,37.2757680930488
2021-10-11T23:00:19.089000,19.05,35.94379737500859
2021-10-11T23:00:19.139000,19.1,34.598131423826075
2021-10-11T23:00:19.189000,19.15,33.23942313512358
2021-10-11T23:00:19.239000,19.2,31.868338921774633
2021-10-11T23:00:19.289000,19.25,30.48555837227201
2021-10-11T23:00:19.339000,19.3,29.091773895641385
2021-10-11T23:00:19.389000,19.35,27.687690353063708
2021-10-11T23:00:19.439000,19.4,26.274024676384094
2021-10-11T23:00:19.489000,19.45,24.85150547369935
2021-10-11T23:00:19.539000,19.5,23.420872622230835
2021-10-11T23:00:19.589000,19.55,21.982876848703814
2021-10-11T23:00:19.639000,19.6,20.538279297468925
2021-10-11T23:00:19.689000,19.65,19.08785108661579
2021-10-11T23:00:19.739000,19.7,17.63237285234307
2021-10-11T23:00:19.789000,19.75,16.17263428186366
2021-10-11T23:00:19.839000,19.8,14.709433635137708
2021-10-11T23:00:19.889000,19.85,13.243577255740252
2021-10-11T23:00:19.939000,19.9,11.775879071184379
2021-10-11T23:00:19.989000,19.95,10.307160083034514
2021-10-11T23:00:20.039000,20.0,8.838247847158303
2021-10-11T23:00:20.089000,20.05,7.369975944479137
2021-10-11T23:00:20.139000,20.1,5.903183442604758
2021-10-11T23:00:20.189000,20.15,4.438714348720793
2021-10-11T23:00:20.239000,20.2,2.9774170541510556
2021-10-11T23:00:20.289000,20.25,1.5201437709993884
2021-10-11T23:00:20.339000,20.3,0.0677499613004545
2021-10-11T23:00:20.389000,20.35,-1.378906240880755
2021-10-11T23:00:20.439000,20.4,-2.8189646139488604
2021-10-11T23:00:20.489000,20.45,-4.2515634394139195
2021-10-11T23:00:20.539000,20.5,-5.675840098188249
2021-10-11T23:00:20.589000,20.55,-7.09093167205842
2021-10-11T23:00:20.639000,20.6,-8.495975549836125
2021-10-11T23:00:20.689000,20.65,-9.890110037681591
2021-10-11T23:00:20.739000,20.7,-11.272474973083726
2021-10-11T23:00:20.789000,20.75,-12.642212341972135
2021-10-11T23:00:20.839000,20.8,-13.998466898427727
2021-10-11T23:00:20.889000,20.85,-15.340386786450653
2021-10-11T23:00:20.939000,20.9,-16.667124163236846
2021-10-11T23:00:20.989000,20.95,-17.97783582340762
2021-10-11T23:00:21.039000,21.0,-19.271683823630337
2021-10-11T23:00:21.089000,21.05,-20.54783610706235
2021-10-11T23:00:21.139000,21.1,-21.80546712704516
2021-10-11T23:00:21.189000,21.15,-23.043758469470895
2021-10-11T23:00:21.239000,21.2,-24.261899473238962
2021-10-11T23:00:21.289000,21.25,-25.45908784821702
2021-10-11T23:00:21.339000,21.3,-26.63453029011734
2021-10-11T23:00:21.389000,21.35,-27.78744309169679
2021-10-11T23:00:21.439000,21.4,-28.917052749686945
2021-10-11T23:00:21.489000,21.45,-30.02259656685921
2021-10-11T23:00:21.539000,21.5,-31.103323248629135
2021-10-11T23:00:21.589000,21.55,-32.15849349360374
2021-10-11T23:00:21.639000,21.6,-33.18738057747633
2021-10-11T23:00:21.689000,21.65,-34.189270929674294
2021-10-11T23:00:21.739000,21.7,-35.163464702167246
2021-10-11T23:00:21.789000,21.75,-36.10927632984528
2021-10-11T23:00:21.839000,21.8,-37.02603508188007
2021-10-11T23:00:21.889000,21.85,-37.91308560348553
2021-10-11T23:00:21.939000,21.9,-38.7697884474991
2021-10-11T23:00:21.989000,21.95,-39.59552059520991
2021-10-11T23:00:22.039000,22.0,-40.38967596586559
2021-10-11T23:00:22.089000,22.05,-41.1516659142962
2021-10-11T23:00:22.139000,22.1,-41.88091971610069
2021-10-11T23:00:22.189000,22.15,-42.576885039849124
2021-10-11T23:00:22.239000,22.2,-43.23902840576237
2021-10-11T23:00:22.289000,22.25,-43.866835630340205
2021-10-11T23:00:22.339000,22.3,-44.45981225641868
2021-10-11T23:00:22.389000,22.35,-45.01748396814849
2021-10-11T23:00:22.439000,22.4,-45.53939699039771
2021-10-11T23:00:22.489000,22.45,-46.02511847209439
2021-10-11T23:00:22.539000,22.5,-46.47423685303769
2021-10-11T23:00:22.589000,22.55,-46.88636221372004
2021-10-11T23:00:22.639000,22.6,-47.261126607717465
2021-10-11T23:00:22.689000,22.65,-47.59818437622044
2021-10-11T23:00:22.739000,22.7,-47.89721244429364
2021-10-11T23:00:22.789000,22.75,-48.157910598469606
2021-10-11T23:00:22.839000,22.8,-48.38000174529875
2021-10-11T23:00:22.889000,22.85,-48.56323215049616
2021-10-11T23:00:22.939000,22.9,-48.70737165834405
2021-10-11T23:00:22.989000,22.95,-48.81221389102785
2021-10-11T23:00:23.039000,23.0,-48.87757642760371
2021-10-11T23:00:23.089000,23.05,-48.90330096231495
2021-10-11T23:00:23.139000,23.1,-48.88925344199631
2021-10-11T23:00:23.189000,23.15,-48.83532418232559
2021-10-11T23:00:23.239000,23.2,-48.741427962704435
2021-10-11T23:00:23.289000,23.25,-48.607504099571955
2021-10-11T23:00:23.339000,23.3,-48.433516497978054
2021-10-11T23:00:23.389000,23.35,-48.219453681266074
2021-10-11T23:00:23.439000,23.4,-47.96532879873829
2021-10-11T23:00:23.489000,23.45,-47.67117961120142
2021-10-11T23:00:23.539000,23.5,-47.337068454313766
2021-10-11T23:00:23.589000,23.55,-46.96308217968026
2021-10-11T23:00:23.639000,23.6,-46.54933207366687
2021-10-11T23:00:23.689000,23.65,-46.095953753931155
2021-10-11T23:00:23.739000,23.7,-45.603107043691786
2021-10-11T23:00:23.789000,23.75,-45.070975823785425
2021-10-11T23:00:23.839000,23.8,-44.4997678625863
2021-10-11T23:00:23.889000,23.85,-43.88971462389009
2021-10-11T23:00:23.939000,23.9,-43.241071052890675
2021-10-11T23:00:23.989000,23.95,-42.554115340405396
2021-10-11T23:00:24.039000,24.0,-41.82914866553168
2021-10-11T23:00:24.089000,24.05,-41.0664949169451
2021-10-11T23:00:24.139000,24.1,-40.26650039307596
2021-10-11T23:00:24.189000,24.15,-39.429533481428834
2021-10-11T23:00:24.239000,24.2,-38.555984317336254
2021-10-11T23:00:24.289000,24.25,-37.64626442246422
2021-10-11T23:00:24.339000,24.3,-36.7008063234139
2021-10-11T23:00:24.389000,24.35,-35.72006315078947
2021-10-11T23:00:24.439000,24.4,-34.70450821912757
