time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-04-09T22:00:02.335000,2.3,-1.7168058072349601
2022-04-09T22:00:02.385000,2.35,-1.5002243142534633
2022-04-09T22:00:02.435000,2.4,0.5249011413127763
2022-04-09T22:00:02.485000,2.45,2.289392620071989
2022-04-09T22:00:02.535000,2.5,-0.11747781904342114
2022-04-09T22:00:02.585000,2.55,-1.99500503172557
2022-04-09T22:00:02.635000,2.6,0.1811063977372248
2022-04-09T22:00:02.685000,2.65,1.1012157632082404
2022-04-09T22:00:02.735000,2.7,0.03974785217405907
2022-04-09T22:00:02.785000,2.75,-0.18408494200557324
2022-04-09T22:00:02.835000,2.8,1.1239235999282138
2022-04-09T22:00:02.885000,2.85,-0.3902823537414206
2022-04-09T22:00:02.935000,2.9,-0.5445929746721556
2022-04-09T22:00:02.985000,2.95,1.8019757285700506
2022-04-09T22:00:03.035000,3.0,0.07153907963449013
2022-04-09T22:00:03.085000,3.05,-0.8424930128643231
2022-04-09T22:00:03.135000,3.1,0.7903294298509584
2022-04-09T22:00:03.185000,3.15,1.1740914728179237
2022-04-09T22:00:03.235000,3.2,-0.3035550366545121
2022-04-09T22:00:03.285000,3.25,-0.974624225828967
2022-04-09T22:00:03.335000,3.3,0.19173045089965424
2022-04-09T22:00:03.385000,3.35,1.0254148244744061
2022-04-09T22:00:03.435000,3.4,0.6811924541832299
2022-04-09T22:00:03.485000,3.45,-0.11369576222369204
2022-04-09T22:00:03.535000,3.5,-1.4898096602772208
2022-04-09T22:00:03.585000,3.55,-2.634635297845745
2022-04-09T22:00:03.635000,3.6,0.05910695801255339
2022-04-09T22:00:03.685000,3.65,2.299516738344339
2022-04-09T22:00:03.735000,3.7,-0.7791850277371972
2022-04-09T22:00:03.785000,3.75,-2.1378968591592606
2022-04-09T22:00:03.835000,3.8,1.1843299050387346
2022-04-09T22:00:03.885000,3.85,-1.6247613986982095
2022-04-09T22:00:03.935000,3.9,-0.9288101414081988
2022-04-09T22:00:03.985000,3.95,6.292202092532802
2022-04-09T22:00:04.035000,4.0,-1.3313951122417476
2022-04-09T22:00:04.085000,4.05,-2.740383479473202
2022-04-09T22:00:04.135000,4.1,5.561328082208021
2022-04-09T22:00:04.185000,4.15,0.8689226835106054
2022-04-09T22:00:04.235000,4.2,0.14199265427398622
2022-04-09T22:00:04.285000,4.25,1.0155642180931999
2022-04-09T22:00:04.335000,4.3,-3.129359627136771
2022-04-09T22:00:04.385000,4.35,-1.078261725125056
2022-04-09T22:00:04.435000,4.4,0.6302716325203941
2022-04-09T22:00:04.485000,4.45,-0.08514031314071868
2022-04-09T22:00:04.535000,4.5,1.2654527437929683
2022-04-09T22:00:04.585000,4.55,1.0757430822628555
2022-04-09T22:00:04.635000,4.6,-0.1999694887036889
2022-04-09T22:00:04.685000,4.65,1.2365494923818634
2022-04-09T22:00:04.735000,4.7,-1.0503598727255716
2022-04-09T22:00:04.785000,4.75,-4.836427601922999
2022-04-09T22:00:04.835000,4.8,-2.0617855192555106
2022-04-09T22:00:04.885000,4.85,5.696179074331955
2022-04-09T22:00:04.935000,4.9,8.218831234011962
2022-04-09T22:00:04.985000,4.95,-2.332456782824207
2022-04-09T22:00:05.035000,5.0,-4.010217662035496
2022-04-09T22:00:05.085000,5.05,3.443770101444409
2022-04-09T22:00:05.135000,5.1,1.6183571658841325
2022-04-09T22:00:05.185000,5.15,2.4079770966726297
2022-04-09T22:00:05.235000,5.2,3.226215581591361
2022-04-09T22:00:05.285000,5.25,3.2461553145026554
2022-04-09T22:00:05.335000,5.3,5.42406415801637
2022-04-09T22:00:05.385000,5.35,-2.138645543242125
2022-04-09T22:00:05.435000,5.4,-1.7322257891709296
2022-04-09T22:00:05.485000,5.45,6.757589676230568
2022-04-09T22:00:05.535000,5.5,-0.9870082089386836
2022-04-09T22:00:05.585000,5.55,-5.553277344398449
2022-04-09T22:00:05.635000,5.6,1.1032300460362396
2022-04-09T22:00:05.685000,5.65,0.7697710769136448
2022-04-09T22:00:05.735000,5.7,1.2132374452748835
2022-04-09T22:00:05.785000,5.75,5.193724937967948
2022-04-09T22:00:05.835000,5.8,-1.2516873966979194
2022-04-09T22:00:05.885000,5.85,-1.2063393475297333
2022-04-09T22:00:05.935000,5.9,5.990134777165582
2022-04-09T22:00:05.985000,5.95,-2.367312865398234
2022-04-09T22:00:06.035000,6.0,1.6913486288221933
2022-04-09T22:00:06.085000,6.05,7.2482274799975634
2022-04-09T22:00:06.135000,6.1,0.080249494373823
2022-04-09T22:00:06.185000,6.15,6.282452167495164
2022-04-09T22:00:06.235000,6.2,5.663581739027394
2022-04-09T22:00:06.285000,6.25,-6.2528820720710545
2022-04-09T22:00:06.335000,6.3,-12.191742187993846
2022-04-09T22:00:06.385000,6.35,1.268563204677766
2022-04-09T22:00:06.435000,6.4,7.147967543084643
2022-04-09T22:00:06.485000,6.45,-2.4180069173636536
2022-04-09T22:00:06.535000,6.5,-5.289040692089564
2022-04-09T22:00:06.585000,6.55,-10.796469707671607
2022-04-09T22:00:06.635000,6.6,1.6508833078053324
2022-04-09T22:00:06.685000,6.65,2.8139729486437948
2022-04-09T22:00:06.735000,6.7,-8.315779899056725
2022-04-09T22:00:06.785000,6.75,1.4368121514274994
2022-04-09T22:00:06.835000,6.8,0.8445650479757318
2022-04-09T22:00:06.885000,6.85,6.49384769510032
2022-04-09T22:00:06.935000,6.9,4.455194345082608
2022-04-09T22:00:06.985000,6.95,-5.333462520596103
2022-04-09T22:00:07.035000,7.0,8.629013252503777
2022-04-09T22:00:07.085000,7.05,0.5500696854997862
2022-04-09T22:00:07.135000,7.1,1.5646461450074995
2022-04-09T22:00:07.185000,7.15,20.932748264193286
2022-04-09T22:00:07.235000,7.2,-6.857301538926661
2022-04-09T22:00:07.285000,7.25,-20.36149834037408
2022-04-09T22:00:07.335000,7.3,7.960456330059612
2022-04-09T22:00:07.385000,7.35,6.549291488964481
2022-04-09T22:00:07.435000,7.4,-7.924597706209685
2022-04-09T22:00:07.485000,7.45,-8.461061572159355
2022-04-09T22:00:07.535000,7.5,-13.671828761598155
2022-04-09T22:00:07.585000,7.55,5.434929340470834
2022-04-09T22:00:07.635000,7.6,19.826166843850125
2022-04-09T22:00:07.685000,7.65,-7.178729362937771
2022-04-09T22:00:07.735000,7.7,-11.11115864479246
2022-04-09T22:00:07.785000,7.75,-2.119080391457839
2022-04-09T22:00:07.835000,7.8,-0.8333401275989177
2022-04-09T22:00:07.885000,7.85,3.651368593316911
2022-04-09T22:00:07.935000,7.9,-4.691599140876468
2022-04-09T22:00:07.985000,7.95,7.852667339013121
2022-04-09T22:00:08.035000,8.0,11.787393261370493
2022-04-09T22:00:08.085000,8.05,1.689529979819319
2022-04-09T22:00:08.135000,8.1,16.09184921966035
2022-04-09T22:00:08.185000,8.15,0.8147345174290338
2022-04-09T22:00:08.235000,8.2,-18.63787099121014
2022-04-09T22:00:08.285000,8.25,-1.7202720338032484
2022-04-09T22:00:08.335000,8.3,10.686159987135554
2022-04-09T22:00:08.385000,8.35,1.2277309293627408
2022-04-09T22:00:08.435000,8.4,-19.13753423966994
2022-04-09T22:00:08.485000,8.45,-11.5754772775593
2022-04-09T22:00:08.535000,8.5,12.23049662833173
2022-04-09T22:00:08.585000,8.55,4.475406747504732
2022-04-09T22:00:08.635000,8.6,-3.1857303225321694
2022-04-09T22:00:08.685000,8.65,-7.204603558368198
2022-04-09T22:00:08.735000,8.7,-20.122408646876195
2022-04-09T22:00:08.785000,8.75,4.676061465430234
2022-04-09T22:00:08.835000,8.8,23.265319925185768
2022-04-09T22:00:08.885000,8.85,-1.5483819928610179
2022-04-09T22:00:08.935000,8.9,-9.792822841084936
2022-04-09T22:00:08.985000,8.95,11.717155897432374
2022-04-09T22:00:09.035000,9.0,13.129881523957408
2022-04-09T22:00:09.085000,9.05,4.035907083744551
2022-04-09T22:00:09.135000,9.1,4.195813454243204
2022-04-09T22:00:09.185000,9.15,-20.335742772440657
2022-04-09T22:00:09.235000,9.2,-8.638085185225862
2022-04-09T22:00:09.285000,9.25,18.460556729266173
2022-04-09T22:00:09.335000,9.3,2.5276587634297476
2022-04-09T22:00:09.385000,9.35,-0.6322457326576205
2022-04-09T22:00:09.435000,9.4,-22.82612863006158
2022-04-09T22:00:09.485000,9.45,-18.252438127171345
2022-04-09T22:00:09.535000,9.5,24.14776891695223
2022-04-09T22:00:09.585000,9.55,15.000199940152243
2022-04-09T22:00:09.635000,9.6,-0.13585175771614733
2022-04-09T22:00:09.685000,9.65,-18.91993952834742
2022-04-09T22:00:09.735000,9.7,-20.817827297171036
2022-04-09T22:00:09.785000,9.75,16.18791618959377
2022-04-09T22:00:09.835000,9.8,9.083260262577674
2022-04-09T22:00:09.885000,9.85,-12.258348496553726
2022-04-09T22:00:09.935000,9.9,-5.537818174958715
2022-04-09T22:00:09.985000,9.95,-7.556252713415749
2022-04-09T22:00:10.035000,10.0,0.05975118252244016
2022-04-09T22:00:10.085000,10.05,22.281466002355078
2022-04-09T22:00:10.135000,10.1,11.716311759136504
2022-04-09T22:00:10.185000,10.15,-20.588287215927625
2022-04-09T22:00:10.235000,10.2,2.8160747606623637
2022-04-09T22:00:10.285000,10.25,33.96768614128533
2022-04-09T22:00:10.335000,10.3,-0.1640012789147498
2022-04-09T22:00:10.385000,10.35,-29.951793326137512
2022-04-09T22:00:10.435000,10.4,-18.657920228689655
2022-04-09T22:00:10.485000,10.45,14.811059989379523
2022-04-09T22:00:10.535000,10.5,19.46257669768609
2022-04-09T22:00:10.585000,10.55,-3.7015071174700953
2022-04-09T22:00:10.635000,10.6,-32.66308657242875
2022-04-09T22:00:10.685000,10.65,-32.93258828269656
2022-04-09T22:00:10.735000,10.7,18.593251608670478
2022-04-09T22:00:10.785000,10.75,7.509067105860671
2022-04-09T22:00:10.835000,10.8,-6.865237266010674
2022-04-09T22:00:10.885000,10.85,9.985814920961648
2022-04-09T22:00:10.935000,10.9,-13.017687097623332
2022-04-09T22:00:10.985000,10.95,7.468233889754011
2022-04-09T22:00:11.035000,11.0,23.38801008909553
2022-04-09T22:00:11.085000,11.05,-2.239973626587325
2022-04-09T22:00:11.135000,11.1,-10.255086951841466
2022-04-09T22:00:11.185000,11.15,-16.20822698245264
2022-04-09T22:00:11.235000,11.2,9.343077057263315
2022-04-09T22:00:11.285000,11.25,27.522028593802027
2022-04-09T22:00:11.335000,11.3,4.673459224468887
2022-04-09T22:00:11.385000,11.35,-3.8282331762318815
2022-04-09T22:00:11.435000,11.4,-32.779644205554874
2022-04-09T22:00:11.485000,11.45,-35.73171242424453
2022-04-09T22:00:11.535000,11.5,10.215219144049103
2022-04-09T22:00:11.585000,11.55,3.13053758153832
2022-04-09T22:00:11.635000,11.6,-17.25941158256551
2022-04-09T22:00:11.685000,11.65,3.5942771634039232
2022-04-09T22:00:11.735000,11.7,11.855289358901608
2022-04-09T22:00:11.785000,11.75,4.569165179098839
2022-04-09T22:00:11.835000,11.8,4.951735841435948
2022-04-09T22:00:11.885000,11.85,-22.33808456462619
2022-04-09T22:00:11.935000,11.9,-6.10371497158255
2022-04-09T22:00:11.985000,11.95,35.75645000104656
2022-04-09T22:00:12.035000,12.0,-0.18965254806453657
2022-04-09T22:00:12.085000,12.05,-17.7393957408688
2022-04-09T22:00:12.135000,12.1,-15.194944368884387
2022-04-09T22:00:12.185000,12.15,1.7481217065739258
2022-04-09T22:00:12.235000,12.2,9.910820767356839
2022-04-09T22:00:12.285000,12.25,-12.23979920595836
2022-04-09T22:00:12.335000,12.3,6.170125201983659
2022-04-09T22:00:12.385000,12.35,-23.19237351838214
2022-04-09T22:00:12.435000,12.4,-18.409267408463535
2022-04-09T22:00:12.485000,12.45,32.254128031533455
2022-04-09T22:00:12.535000,12.5,-7.265882427416287
2022-04-09T22:00:12.585000,12.55,-20.450826810364443
2022-04-09T22:00:12.635000,12.6,2.5807148213418927
2022-04-09T22:00:12.685000,12.65,-22.014079907631373
2022-04-09T22:00:12.735000,12.7,-10.31143409342071
2022-04-09T22:00:12.785000,12.75,24.765321707099158
2022-04-09T22:00:12.835000,12.8,-21.861741302604866
2022-04-09T22:00:12.885000,12.85,-11.875080090049602
2022-04-09T22:00:12.935000,12.9,32.79635500496235
2022-04-09T22:00:12.985000,12.95,-12.160479056153706
2022-04-09T22:00:13.035000,13.0,-3.9051782495440293
2022-04-09T22:00:13.085000,13.05,43.22353801271801
2022-04-09T22:00:13.135000,13.1,28.510611348435937
2022-04-09T22:00:13.185000,13.15,-18.005439236136162
2022-04-09T22:00:13.235000,13.2,10.085284126575662
2022-04-09T22:00:13.285000,13.25,44.24744472885536
2022-04-09T22:00:13.335000,13.3,-22.689923397748878
2022-04-09T22:00:13.385000,13.35,-38.64101074283939
2022-04-09T22:00:13.435000,13.4,1.0877091030180317
2022-04-09T22:00:13.485000,13.45,18.60036726247063
2022-04-09T22:00:13.535000,13.5,0.7644256225563204
2022-04-09T22:00:13.585000,13.55,-35.676431234405456
2022-04-09T22:00:13.635000,13.6,-25.567671849299032
2022-04-09T22:00:13.685000,13.65,-25.101440390249966
2022-04-09T22:00:13.735000,13.7,-14.144887546987892
2022-04-09T22:00:13.785000,13.75,28.594459936418108
2022-04-09T22:00:13.835000,13.8,22.03668949068951
2022-04-09T22:00:13.885000,13.85,15.721336701983851
2022-04-09T22:00:13.935000,13.9,5.420398937459709
2022-04-09T22:00:13.985000,13.95,-24.671425842432217
2022-04-09T22:00:14.035000,14.0,-0.7214948356429218
2022-04-09T22:00:14.085000,14.05,12.581740859268752
2022-04-09T22:00:14.135000,14.1,10.360488335939205
2022-04-09T22:00:14.185000,14.15,8.78666464473623
2022-04-09T22:00:14.235000,14.2,-13.761404956708168
2022-04-09T22:00:14.285000,14.25,-2.5724095733894927
2022-04-09T22:00:14.335000,14.3,2.256130355382826
2022-04-09T22:00:14.385000,14.35,5.081429576884304
2022-04-09T22:00:14.435000,14.4,-8.33304211234908
2022-04-09T22:00:14.485000,14.45,-33.4029365246331
2022-04-09T22:00:14.535000,14.5,-12.154102769351622
2022-04-09T22:00:14.585000,14.55,11.468443138499257
2022-04-09T22:00:14.635000,14.6,3.455265451924028
2022-04-09T22:00:14.685000,14.65,-22.844513432343636
2022-04-09T22:00:14.735000,14.7,28.77850209784694
2022-04-09T22:00:14.785000,14.75,37.69577653475625
2022-04-09T22:00:14.835000,14.8,-5.197554649799027
2022-04-09T22:00:14.885000,14.85,18.234709607209528
2022-04-09T22:00:14.935000,14.9,-32.61216704297412
2022-04-09T22:00:14.985000,14.95,-12.754733157026504
2022-04-09T22:00:15.035000,15.0,49.681494853719585
2022-04-09T22:00:15.085000,15.05,8.601408954780396
2022-04-09T22:00:15.135000,15.1,40.692228237806916
2022-04-09T22:00:15.185000,15.15,21.007950157237183
2022-04-09T22:00:15.235000,15.2,-15.234682052588585
2022-04-09T22:00:15.285000,15.25,28.350374260894796
2022-04-09T22:00:15.335000,15.3,-32.07432758508944
2022-04-09T22:00:15.385000,15.35,-23.246286027861988
2022-04-09T22:00:15.435000,15.4,37.732711965018154
2022-04-09T22:00:15.485000,15.45,8.772120413255632
2022-04-09T22:00:15.535000,15.5,8.16152567448301
2022-04-09T22:00:15.585000,15.55,5.570883930921013
2022-04-09T22:00:15.635000,15.6,-4.98653635638799
2022-04-09T22:00:15.685000,15.65,-23.63920610460907
2022-04-09T22:00:15.735000,15.7,-6.779594296817276
2022-04-09T22:00:15.785000,15.75,13.892595932781262
2022-04-09T22:00:15.835000,15.8,11.669955480917672
2022-04-09T22:00:15.885000,15.85,25.730907223738885
2022-04-09T22:00:15.935000,15.9,-22.354524926008235
2022-04-09T22:00:15.985000,15.95,25.046082818198514
2022-04-09T22:00:16.035000,16.0,26.560206664525165
2022-04-09T22:00:16.085000,16.05,-25.19569483451666
2022-04-09T22:00:16.135000,16.1,89.46876095266761
2022-04-09T22:00:16.185000,16.15,-20.123626666494097
2022-04-09T22:00:16.235000,16.2,-69.96866005624948
2022-04-09T22:00:16.285000,16.25,95.53350221362928
2022-04-09T22:00:16.335000,16.3,-24.272001529030494
2022-04-09T22:00:16.385000,16.35,-37.98691386667026
2022-04-09T22:00:16.435000,16.4,58.16700063936866
2022-04-09T22:00:16.485000,16.45,-10.768254796468405
2022-04-09T22:00:16.535000,16.5,18.51452941568909
2022-04-09T22:00:16.585000,16.55,-13.655607031398125
2022-04-09T22:00:16.635000,16.6,-57.14820665278734
2022-04-09T22:00:16.685000,16.65,22.313020029785683
2022-04-09T22:00:16.735000,16.7,-41.876479590514734
2022-04-09T22:00:16.785000,16.75,-57.1260156472332
2022-04-09T22:00:16.835000,16.8,92.16728206123963
2022-04-09T22:00:16.885000,16.85,63.43993185121239
2022-04-09T22:00:16.935000,16.9,-33.98852140027749
2022-04-09T22:00:16.985000,16.95,-6.246796877960453
2022-04-09T22:00:17.035000,17.0,-34.5070198288636
2022-04-09T22:00:17.085000,17.05,-22.59122304166634
2022-04-09T22:00:17.135000,17.1,82.72106213347047
2022-04-09T22:00:17.185000,17.15,40.086547115747024
2022-04-09T22:00:17.235000,17.2,-34.1877321729003
2022-04-09T22:00:17.285000,17.25,9.797860671527008
2022-04-09T22:00:17.335000,17.3,19.84327091699436
2022-04-09T22:00:17.385000,17.35,-53.21774594073856
2022-04-09T22:00:17.435000,17.4,-12.509529164114094
2022-04-09T22:00:17.485000,17.45,24.75516514837784
2022-04-09T22:00:17.535000,17.5,-41.16033192730491
2022-04-09T22:00:17.585000,17.55,42.04525790351936
2022-04-09T22:00:17.635000,17.6,47.65755796333542
2022-04-09T22:00:17.685000,17.65,-57.933337928023214
2022-04-09T22:00:17.735000,17.7,-25.891439489051066
2022-04-09T22:00:17.785000,17.75,-4.347974740092464
2022-04-09T22:00:17.835000,17.8,62.68115164086913
2022-04-09T22:00:17.885000,17.85,68.97848388605387
2022-04-09T22:00:17.935000,17.9,-55.313200202268796
2022-04-09T22:00:17.985000,17.95,2.3940832410325577
2022-04-09T22:00:18.035000,18.0,42.064258384894345
2022-04-09T22:00:18.085000,18.05,31.244980152269925
2022-04-09T22:00:18.135000,18.1,48.12622611933709
2022-04-09T22:00:18.185000,18.15,-64.80961422676756
2022-04-09T22:00:18.235000,18.2,-52.79549270869468
2022-04-09T22:00:18.285000,18.25,40.72979058748498
2022-04-09T22:00:18.335000,18.3,64.60510741785808
2022-04-09T22:00:18.385000,18.35,9.67059940461018
2022-04-09T22:00:18.435000,18.4,-58.18103903857357
2022-04-09T22:00:18.485000,18.45,-18.2932662258348
2022-04-09T22:00:18.535000,18.5,-40.82551853490998
2022-04-09T22:00:18.585000,18.55,-54.09787501156444
2022-04-09T22:00:18.635000,18.6,25.32008978895987
2022-04-09T22:00:18.685000,18.65,37.0897518158341
2022-04-09T22:00:18.735000,18.7,-48.87423155759923
2022-04-09T22:00:18.785000,18.75,-16.50369492972648
2022-04-09T22:00:18.835000,18.8,28.99237951493039
2022-04-09T22:00:18.885000,18.85,-53.77458863295468
2022-04-09T22:00:18.935000,18.9,41.10575829093063
2022-04-09T22:00:18.985000,18.95,16.844063667091856
2022-04-09T22:00:19.035000,19.0,-26.139228554260505
2022-04-09T22:00:19.085000,19.05,116.47537805103252
2022-04-09T22:00:19.135000,19.1,-41.22285145140172
2022-04-09T22:00:19.185000,19.15,-57.40455468840229
2022-04-09T22:00:19.235000,19.2,22.024893461730596
2022-04-09T22:00:19.285000,19.25,-71.27068304016774
2022-04-09T22:00:19.335000,19.3,36.05251342285035
2022-04-09T22:00:19.385000,19.35,0.30498808754734696
2022-04-09T22:00:19.435000,19.4,-96.43238236515671
2022-04-09T22:00:19.485000,19.45,-26.896364844503044
2022-04-09T22:00:19.535000,19.5,-14.038106361006896
2022-04-09T22:00:19.585000,19.55,2.3263236779781558
2022-04-09T22:00:19.635000,19.6,-32.55756255023737
2022-04-09T22:00:19.685000,19.65,-74.01244657434712
2022-04-09T22:00:19.735000,19.7,-18.018607556751913
2022-04-09T22:00:19.785000,19.75,8.95409111571551
2022-04-09T22:00:19.835000,19.8,-1.5365255280346908
2022-04-09T22:00:19.885000,19.85,34.9966721242421
2022-04-09T22:00:19.935000,19.9,37.35732921435547
2022-04-09T22:00:19.985000,19.95,-48.735724384557656
2022-04-09T22:00:20.035000,20.0,-9.042050579189535
2022-04-09T22:00:20.085000,20.05,77.5627478884575
2022-04-09T22:00:20.135000,20.1,-14.085257277654822
2022-04-09T22:00:20.185000,20.15,-67.76331844175661
2022-04-09T22:00:20.235000,20.2,-0.7205382344088527
2022-04-09T22:00:20.285000,20.25,-12.831549203837035
2022-04-09T22:00:20.335000,20.3,-29.83970055343933
2022-04-09T22:00:20.385000,20.35,-3.553754801018542
2022-04-09T22:00:20.435000,20.4,-26.102391108929247
2022-04-09T22:00:20.485000,20.45,27.099519577362166
2022-04-09T22:00:20.535000,20.5,-2.819641288108919
2022-04-09T22:00:20.585000,20.55,-100.83535371869176
2022-04-09T22:00:20.635000,20.6,4.823781447668001
2022-04-09T22:00:20.685000,20.65,-0.8639590517420039
2022-04-09T22:00:20.735000,20.7,0.8216922028342815
2022-04-09T22:00:20.785000,20.75,96.14641143269078
2022-04-09T22:00:20.835000,20.8,-61.73112718672745
2022-04-09T22:00:20.885000,20.85,-71.47965226282042
2022-04-09T22:00:20.935000,20.9,27.07557429636568
2022-04-09T22:00:20.985000,20.95,-45.92175651003528
2022-04-09T22:00:21.035000,21.0,9.238812383743543
2022-04-09T22:00:21.085000,21.05,64.76757301773466
2022-04-09T22:00:21.135000,21.1,42.57709181158426
2022-04-09T22:00:21.185000,21.15,45.07773763026478
2022-04-09T22:00:21.235000,21.2,-31.65036489751862
2022-04-09T22:00:21.285000,21.25,-82.59718870068829
2022-04-09T22:00:21.335000,21.3,51.37788934158771
2022-04-09T22:00:21.385000,21.35,30.698945463007725
2022-04-09T22:00:21.435000,21.4,-106.65289715549363
2022-04-09T22:00:21.485000,21.45,16.21306482755805
2022-04-09T22:00:21.535000,21.5,-21.726650601685975
2022-04-09T22:00:21.585000,21.55,-42.26015585286865
2022-04-09T22:00:21.635000,21.6,42.65257526018615
2022-04-09T22:00:21.685000,21.65,-87.00667257438451
2022-04-09T22:00:21.735000,21.7,20.74055329094996
2022-04-09T22:00:21.785000,21.75,83.48961624705305
2022-04-09T22:00:21.835000,21.8,-39.299657670564045
2022-04-09T22:00:21.885000,21.85,-18.310273031072953
2022-04-09T22:00:21.935000,21.9,7.487414130178799
2022-04-09T22:00:21.985000,21.95,49.529982328847375
2022-04-09T22:00:22.035000,22.0,110.65404673573687
2022-04-09T22:00:22.085000,22.05,89.88424816483024
2022-04-09T22:00:22.135000,22.1,-52.75785946712954
2022-04-09T22:00:22.185000,22.15,-99.92943448858342
2022-04-09T22:00:22.235000,22.2,-41.91375320620769
2022-04-09T22:00:22.285000,22.25,51.25904535247017
2022-04-09T22:00:22.335000,22.3,114.87077940384913
2022-04-09T22:00:22.385000,22.35,-58.68209287783867
2022-04-09T22:00:22.435000,22.4,-65.93896718374198
2022-04-09T22:00:22.485000,22.45,19.30300635193465
2022-04-09T22:00:22.535000,22.5,-72.952299465371
2022-04-09T22:00:22.585000,22.55,51.672428536676534
2022-04-09T22:00:22.635000,22.6,82.97766427524353
2022-04-09T22:00:22.685000,22.65,-47.61876761623808
2022-04-09T22:00:22.735000,22.7,-5.906182638712409
2022-04-09T22:00:22.785000,22.75,-27.189361305219393
2022-04-09T22:00:22.835000,22.8,-38.02129984230739
2022-04-09T22:00:22.885000,22.85,19.63114455046638
2022-04-09T22:00:22.935000,22.9,36.51199586199709
2022-04-09T22:00:22.985000,22.95,114.60077194795645
2022-04-09T22:00:23.035000,23.0,74.12693614465307
2022-04-09T22:00:23.085000,23.05,-74.46765647084761
2022-04-09T22:00:23.135000,23.1,-61.23064639737413
2022-04-09T22:00:23.185000,23.15,6.688696794690912
2022-04-09T22:00:23.235000,23.2,112.44698473042855
2022-04-09T22:00:23.285000,23.25,114.03413744501583
2022-04-09T22:00:23.335000,23.3,-19.825131977852575
2022-04-09T22:00:23.385000,23.35,-40.372963582015224
2022-04-09T22:00:23.435000,23.4,-83.60315366034739
2022-04-09T22:00:23.485000,23.45,10.218218140708117
2022-04-09T22:00:23.535000,23.5,88.4355132360581
2022-04-09T22:00:23.585000,23.55,-12.778311045430954
2022-04-09T22:00:23.635000,23.6,49.60578405871061
2022-04-09T22:00:23.685000,23.65,38.52754166091678
2022-04-09T22:00:23.735000,23.7,-37.71179357221205
2022-04-09T22:00:23.785000,23.75,5.821818713665586
2022-04-09T22:00:23.835000,23.8,47.35307183926809
2022-04-09T22:00:23.885000,23.85,32.4372441180531
2022-04-09T22:00:23.935000,23.9,-50.57185835830295
2022-04-09T22:00:23.985000,23.95,22.61920611418742
2022-04-09T22:00:24.035000,24.0,80.40798508608897
2022-04-09T22:00:24.085000,24.05,-30.96767522725323
2022-04-09T22:00:24.135000,24.1,56.42989551389439
