time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2019-09-21T03:00:03.737000,3.7,-0.22313681791971132
2019-09-21T03:00:03.787000,3.75,-0.23684036706027795
2019-09-21T03:00:03.837000,3.8,-0.2509825278233749
2019-09-21T03:00:03.887000,3.85,-0.2655636538320012
2019-09-21T03:00:03.937000,3.9,-0.2805836548116363
2019-09-21T03:00:03.987000,3.95,-0.2960419870875695
2019-09-21T03:00:04.037000,4.0,-0.3119376444071402
2019-09-21T03:00:04.087000,4.05,-0.32826914910558486
2019-09-21T03:00:04.137000,4.1,-0.34503454363419395
2019-09-21T03:00:04.187000,4.15,-0.3622313824694574
2019-09-21T03:00:04.237000,4.2,-0.37985672442182844
2019-09-21T03:00:04.287000,4.25,-0.39790712536265815
2019-09-21T03:00:04.337000,4.3,-0.41637863138774706
2019-09-21T03:00:04.387000,4.35,-0.4352667724358239
2019-09-21T03:00:04.437000,4.4,-0.45456655638009746
2019-09-21T03:00:04.487000,4.45,-0.47427246361083125
2019-09-21T03:00:04.537000,4.5,-0.4943784421266653
2019-09-21T03:00:04.587000,4.55,-0.5148779031521565
2019-09-21T03:00:04.637000,4.6,-0.5357637172987271
2019-09-21T03:00:04.687000,4.65,-0.5570282112859045
2019-09-21T03:00:04.737000,4.7,-0.5786631652394041
2019-09-21T03:00:04.787000,4.75,-0.6006598105822412
2019-09-21T03:00:04.837000,4.8,-0.6230088285346819
2019-09-21T03:00:04.887000,4.85,-0.6457003492384215
2019-09-21T03:00:04.937000,4.9,-0.6687239515199421
2019-09-21T03:00:04.987000,4.95,-0.6920686633075354
2019-09-21T03:00:05.037000,5.0,-0.7157229627159775
2019-09-21T03:00:05.087000,5.05,-0.7396747798123258
2019-09-21T03:00:05.137000,5.1,-0.7639114990757523
2019-09-21T03:00:05.187000,5.15,-0.7884199625637583
2019-09-21T03:00:05.237000,5.2,-0.8131864737965055
2019-09-21T03:00:05.287000,5.25,-0.8381968023703742
2019-09-21T03:00:05.337000,5.3,-0.8634361893112019
2019-09-21T03:00:05.387000,5.35,-0.8888893531769763
2019-09-21T03:00:05.437000,5.4,-0.9145404969190483
2019-09-21T03:00:05.487000,5.45,-0.9403733155102045
2019-09-21T03:00:05.537000,5.5,-0.9663710043471754
2019-09-21T03:00:05.587000,5.55,-0.9925162684343853
2019-09-21T03:00:05.637000,5.6,-1.0187913323549522
2019-09-21T03:00:05.687000,5.65,-1.0451779510341228
2019-09-21T03:00:05.737000,5.7,-1.0716574212995023
2019-09-21T03:00:05.787000,5.75,-1.0982105942415763
2019-09-21T03:00:05.837000,5.8,-1.124817888377161
2019-09-21T03:00:05.887000,5.85,-1.151459303617523
2019-09-21T03:00:05.937000,5.9,-1.1781144360420155
2019-09-21T03:00:05.987000,5.95,-1.2047624934771461
2019-09-21T03:00:06.037000,6.0,-1.2313823118800573
2019-09-21T03:00:06.087000,6.05,-1.2579523725244488
2019-09-21T03:00:06.137000,6.1,-1.2844508199859817
2019-09-21T03:00:06.187000,6.15,-1.3108554809232216
2019-09-21T03:00:06.237000,6.2,-1.3371438836491583
2019-09-21T03:00:06.287000,6.25,-1.3632932784873122
2019-09-21T03:00:06.337000,6.3,-1.3892806589053937
2019-09-21T03:00:06.387000,6.35,-1.4150827834184203
2019-09-21T03:00:06.437000,6.4,-1.4406761982521241
2019-09-21T03:00:06.487000,6.45,-1.4660372607563994
2019-09-21T03:00:06.537000,6.5,-1.4911421635574604
2019-09-21T03:00:06.587000,6.55,-1.5159669594362775
2019-09-21T03:00:06.637000,6.6,-1.5404875869197732
2019-09-21T03:00:06.687000,6.65,-1.5646798965701778
2019-09-21T03:00:06.737000,6.7,-1.5885196779568422
2019-09-21T03:00:06.787000,6.75,-1.6119826872937282
2019-09-21T03:00:06.837000,6.8,-1.6350446757247192
2019-09-21T03:00:06.887000,6.85,-1.6576814182378237
2019-09-21T03:00:06.937000,6.9,-1.679868743188283
2019-09-21T03:00:06.987000,6.95,-1.7015825624095418
2019-09-21T03:00:07.037000,7.0,-1.7227989018899958
2019-09-21T03:00:07.087000,7.05,-1.743493932992404
2019-09-21T03:00:07.137000,7.1,-1.7636440041918142
2019-09-21T03:00:07.187000,7.15,-1.783225673306845
2019-09-21T03:00:07.237000,7.2,-1.802215740198142
2019-09-21T03:00:07.287000,7.25,-1.8205912799068433
2019-09-21T03:00:07.337000,7.3,-1.8383296762048893
2019-09-21T03:00:07.387000,7.35,-1.855408655528039
2019-09-21T03:00:07.437000,7.4,-1.8718063212614942
2019-09-21T03:00:07.487000,7.45,-1.8875011883470867
2019-09-21T03:00:07.537000,7.5,-1.902472218180058
2019-09-21T03:00:07.587000,7.55,-1.9166988537625587
2019-09-21T03:00:07.637000,7.6,-1.9301610550801165
2019-09-21T03:00:07.687000,7.65,-1.9428393346664745
2019-09-21T03:00:07.737000,7.7,-1.9547147933213989
2019-09-21T03:00:07.787000,7.75,-1.965769155945267
2019-09-21T03:00:07.837000,7.8,-1.975984807453522
2019-09-21T03:00:07.887000,7.85,-1.9853448287333761
2019-09-21T03:00:07.937000,7.9,-1.9938330326044675
2019-09-21T03:00:07.987000,7.95,-2.0014339997445587
2019-09-21T03:00:08.037000,8.0,-2.0081331145407644
2019-09-21T03:00:08.087000,8.05,-2.013916600826255
2019-09-21T03:00:08.137000,8.1,-2.018771557461856
2019-09-21T03:00:08.187000,8.15,-2.0226859937214874
2019-09-21T03:00:08.237000,8.2,-2.0256488644399573
2019-09-21T03:00:08.287000,8.25,-2.027650104881213
2019-09-21T03:00:08.337000,8.3,-2.0286806652847984
2019-09-21T03:00:08.387000,8.35,-2.028732545047952
2019-09-21T03:00:08.437000,8.4,-2.0277988265004905
2019-09-21T03:00:08.487000,8.45,-2.025873708229409
2019-09-21T03:00:08.537000,8.5,-2.022952537909941
2019-09-21T03:00:08.587000,8.55,-2.0190318445997053
2019-09-21T03:00:08.637000,8.6,-2.014109370452511
2019-09-21T03:00:08.687000,8.65,-2.0081841018083906
2019-09-21T03:00:08.737000,8.7,-2.0012562996165126
2019-09-21T03:00:08.787000,8.75,-1.9933275291477686
2019-09-21T03:00:08.837000,8.8,-1.9844006889540482
2019-09-21T03:00:08.887000,8.85,-1.974480039031507
2019-09-21T03:00:08.937000,8.9,-1.9635712281454867
2019-09-21T03:00:08.987000,8.95,-1.9516813202751886
2019-09-21T03:00:09.037000,9.0,-1.9388188201367036
2019-09-21T03:00:09.087000,9.05,-1.9249936977435813
2019-09-21T03:00:09.137000,9.1,-1.9102174119647695
2019-09-21T03:00:09.187000,9.15,-1.8945029330404708
2019-09-21T03:00:09.237000,9.2,-1.877864764017232
2019-09-21T03:00:09.287000,9.25,-1.860318961064427
2019-09-21T03:00:09.337000,9.3,-1.841883152635189
2019-09-21T03:00:09.387000,9.35,-1.822576557435798
2019-09-21T03:00:09.437000,9.4,-1.8024200011685496
2019-09-21T03:00:09.487000,9.45,-1.7814359320142086
2019-09-21T03:00:09.537000,9.5,-1.7596484348213066
2019-09-21T03:00:09.587000,9.55,-1.7370832439707558
2019-09-21T03:00:09.637000,9.6,-1.713767754885549
2019-09-21T03:00:09.687000,9.65,-1.6897310341566678
2019-09-21T03:00:09.737000,9.7,-1.6650038282577486
2019-09-21T03:00:09.787000,9.75,-1.639618570822553
2019-09-21T03:00:09.837000,9.8,-1.6136093884608302
2019-09-21T03:00:09.887000,9.85,-1.587012105089786
2019-09-21T03:00:09.937000,9.9,-1.5598642447600333
2019-09-21T03:00:09.987000,9.95,-1.532205032956621
2019-09-21T03:00:10.037000,10.0,-1.5040753963575022
2019-09-21T03:00:10.087000,10.05,-1.4755179610335747
2019-09-21T03:00:10.137000,10.1,-1.4465770490762593
2019-09-21T03:00:10.187000,10.15,-1.4172986736404038
2019-09-21T03:00:10.237000,10.2,-1.3877305323921496
2019-09-21T03:00:10.287000,10.25,-1.3579219993532559
2019-09-21T03:00:10.337000,10.3,-1.3279241151352361
2019-09-21T03:00:10.387000,10.35,-1.2977895755585227
2019-09-21T03:00:10.437000,10.4,-1.2675727186537324
2019-09-21T03:00:10.487000,10.45,-1.2373295100439718
2019-09-21T03:00:10.537000,10.5,-1.207117526708965
2019-09-21T03:00:10.587000,10.55,-1.1769959391336489
2019-09-21T03:00:10.637000,10.6,-1.1470254918457117
2019-09-21T03:00:10.687000,10.65,-1.1172684823483974
2019-09-21T03:00:10.737000,10.7,-1.0877887384567142
2019-09-21T03:00:10.787000,10.75,-1.0586515940470007
2019-09-21T03:00:10.837000,10.8,-1.0299238632316028
2019-09-21T03:00:10.887000,10.85,-1.0016738129721807
2019-09-21T03:00:10.937000,10.9,-0.9739711341469156
2019-09-21T03:00:10.987000,10.95,-0.9468869110885929
2019-09-21T03:00:11.037000,11.0,-0.9204935896122008
2019-09-21T03:00:11.087000,11.05,-0.8948649435523064
2019-09-21T03:00:11.137000,11.1,-0.8700760398320301
2019-09-21T03:00:11.187000,11.15,-0.8462032020869447
2019-09-21T03:00:11.237000,11.2,-0.8233239728686537
2019-09-21T03:00:11.287000,11.25,-0.8015170744541735
2019-09-21T03:00:11.337000,11.3,-0.7808623682885367
2019-09-21T03:00:11.387000,11.35,-0.7614408130892492
2019-09-21T03:00:11.437000,11.4,-0.7433344216423878
2019-09-21T03:00:11.487000,11.45,-0.7266262163211953
2019-09-21T03:00:11.537000,11.5,-0.7114001833590321
2019-09-21T03:00:11.587000,11.55,-0.6977412259094835
2019-09-21T03:00:11.637000,11.6,-0.685735115927286
2019-09-21T03:00:11.687000,11.65,-0.6754684449045532
2019-09-21T03:00:11.737000,11.7,-0.6670285734975393
2019-09-21T03:00:11.787000,11.75,-0.6605035800798827
2019-09-21T03:00:11.837000,11.8,-0.6559822082589291
2019-09-21T03:00:11.887000,11.85,-0.6535538133923359
2019-09-21T03:00:11.937000,11.9,-0.6533083081427101
2019-09-21T03:00:11.987000,11.95,-0.6553361071085262
2019-09-21T03:00:12.037000,12.0,-0.6597280705700139
2019-09-21T03:00:12.087000,12.05,-0.6665754473890954
2019-09-21T03:00:12.137000,12.1,-0.6759698171027804
2019-09-21T03:00:12.187000,12.15,-0.6880030312497044
2019-09-21T03:00:12.237000,12.2,-0.7027671539697079
2019-09-21T03:00:12.287000,12.25,-0.720354401916516
2019-09-21T03:00:12.337000,12.3,-0.7408570835236729
2019-09-21T03:00:12.387000,12.35,-0.7643675376639256
2019-09-21T03:00:12.437000,12.4,-0.7909780717422491
2019-09-21T03:00:12.487000,12.45,-0.8207808992626401
2019-09-21T03:00:12.537000,12.5,-0.853868076908722
2019-09-21T03:00:12.587000,12.55,-0.8903314411780688
2019-09-21T03:00:12.637000,12.6,-0.9302625446100078
2019-09-21T03:00:12.687000,12.65,-0.9737525916464824
2019-09-21T03:00:12.737000,12.7,-1.0208923741653784
2019-09-21T03:00:12.787000,12.75,-1.071772206725519
2019-09-21T03:00:12.837000,12.8,-1.1264818615623364
2019-09-21T03:00:12.887000,12.85,-1.1851105033730118
2019-09-21T03:00:12.937000,12.9,-1.2477466239296704
2019-09-21T03:00:12.987000,12.95,-1.3144779765589836
2019-09-21T03:00:13.037000,13.0,-1.3853915105262988
2019-09-21T03:00:13.087000,13.05,-1.4605733053621506
2019-09-21T03:00:13.137000,13.1,-1.5401085051687322
2019-09-21T03:00:13.187000,13.15,-1.6240812529436106
2019-09-21T03:00:13.237000,13.2,-1.7125746249576548
2019-09-21T03:00:13.287000,13.25,-1.805670565223823
2019-09-21T03:00:13.337000,13.3,-1.903449820093112
2019-09-21T03:00:13.387000,13.35,-2.00599187301362
2019-09-21T03:00:13.437000,13.4,-2.1133748794883154
2019-09-21T03:00:13.487000,13.45,-2.22567560226675
2019-09-21T03:00:13.537000,13.5,-2.342969346805593
2019-09-21T03:00:13.587000,13.55,-2.46532989703252
2019-09-21T03:00:13.637000,13.6,-2.592829451447661
2019-09-21T03:00:13.687000,13.65,-2.725538559596527
2019-09-21T03:00:13.737000,13.7,-2.8635260589480747
2019-09-21T03:00:13.787000,13.75,-3.0068590122113847
2019-09-21T03:00:13.837000,13.8,-3.155602645124263
2019-09-21T03:00:13.887000,13.85,-3.309820284746976
2019-09-21T03:00:13.937000,13.9,-3.469573298294257
2019-09-21T03:00:13.987000,13.95,-3.634921032538678
2019-09-21T03:00:14.037000,14.0,-3.8059207538184623
2019-09-21T03:00:14.087000,14.05,-3.9826275886828038
2019-09-21T03:00:14.137000,14.1,-4.165094465207762
2019-09-21T03:00:14.187000,14.15,-4.353372055015844
2019-09-21T03:00:14.237000,14.2,-4.547508716032402
2019-09-21T03:00:14.287000,14.25,-4.74755043601204
2019-09-21T03:00:14.337000,14.3,-4.953540776868285
2019-09-21T03:00:14.387000,14.35,-5.165520819839855
2019-09-21T03:00:14.437000,14.4,-5.383529111526969
2019-09-21T03:00:14.487000,14.45,-5.607601610831239
2019-09-21T03:00:14.537000,14.5,-5.837771636832811
2019-09-21T03:00:14.587000,14.55,-6.074069817638614
2019-09-21T03:00:14.637000,14.6,-6.316524040235732
2019-09-21T03:00:14.687000,14.65,-6.565159401384213
2019-09-21T03:00:14.737000,14.7,-6.819998159583905
2019-09-21T03:00:14.787000,14.75,-7.081059688150265
2019-09-21T03:00:14.837000,14.8,-7.348360429434459
2019-09-21T03:00:14.887000,14.85,-7.621913850223506
2019-09-21T03:00:14.937000,14.9,-7.901730398356681
2019-09-21T03:00:14.987000,14.95,-8.187817460594774
2019-09-21T03:00:15.037000,15.0,-8.480179321779305
2019-09-21T03:00:15.087000,15.05,-8.778817125319257
2019-09-21T03:00:15.137000,15.1,-9.083728835043349
2019-09-21T03:00:15.187000,15.15,-9.394909198456295
2019-09-21T03:00:15.237000,15.2,-9.71234971143788
2019-09-21T03:00:15.287000,15.25,-10.036038584424
2019-09-21T03:00:15.337000,15.3,-10.365960710109123
2019-09-21T03:00:15.387000,15.35,-10.702097632709867
2019-09-21T03:00:15.437000,15.4,-11.044427518829538
2019-09-21T03:00:15.487000,15.45,-11.392925129963604
2019-09-21T03:00:15.537000,15.5,-11.7475617966862
2019-09-21T03:00:15.587000,15.55,-12.108305394557778
2019-09-21T03:00:15.637000,15.6,-12.47512032179401
2019-09-21T03:00:15.687000,15.65,-12.84796747873608
2019-09-21T03:00:15.737000,15.7,-13.226804249162399
2019-09-21T03:00:15.787000,15.75,-13.611584483481757
2019-09-21T03:00:15.837000,15.8,-14.00225848384777
2019-09-21T03:00:15.887000,15.85,-14.398772991234345
2019-09-21T03:00:15.937000,15.9,-14.801071174511671
2019-09-21T03:00:15.987000,15.95,-15.20909262156207
2019-09-21T03:00:16.037000,16.0,-15.622773332474688
2019-09-21T03:00:16.087000,16.05,-16.042045714857746
2019-09-21T03:00:16.137000,16.1,-16.466838581306543
2019-09-21T03:00:16.187000,16.15,-16.897077149064984
2019-09-21T03:00:16.237000,16.2,-17.33268304191777
2019-09-21T03:00:16.287000,16.25,-17.773574294349757
2019-09-21T03:00:16.337000,16.3,-18.21966535800821
2019-09-21T03:00:16.387000,16.35,-18.670867110502936
2019-09-21T03:00:16.437000,16.4,-19.127086866578185
2019-09-21T03:00:16.487000,16.45,-19.588228391689334
2019-09-21T03:00:16.537000,16.5,-20.05419191801625
2019-09-21T03:00:16.587000,16.55,-20.52487416294411
2019-09-21T03:00:16.637000,16.6,-21.00016835004112
2019-09-21T03:00:16.687000,16.65,-21.479964232561475
2019-09-21T03:00:16.737000,16.7,-21.964148119500457
2019-09-21T03:00:16.787000,16.75,-22.452602904227334
2019-09-21T03:00:16.837000,16.8,-22.94520809572023
2019-09-21T03:00:16.887000,16.85,-23.44183985242575
2019-09-21T03:00:16.937000,16.9,-23.942371018764625
2019-09-21T03:00:16.987000,16.95,-24.44667116430313
2019-09-21T03:00:17.037000,17.0,-24.954606625608484
2019-09-21T03:00:17.087000,17.05,-25.466040550804596
2019-09-21T03:00:17.137000,17.1,-25.98083294684296
2019-09-21T03:00:17.187000,17.15,-26.49884072950166
2019-09-21T03:00:17.237000,17.2,-27.019917776123577
2019-09-21T03:00:17.287000,17.25,-27.54391498110298
2019-09-21T03:00:17.337000,17.3,-28.070680314127536
2019-09-21T03:00:17.387000,17.35,-28.60005888118079
2019-09-21T03:00:17.437000,17.4,-29.131892988307815
2019-09-21T03:00:17.487000,17.45,-29.666022208144625
2019-09-21T03:00:17.537000,17.5,-30.202283449209386
2019-09-21T03:00:17.587000,17.55,-30.74051102795132
2019-09-21T03:00:17.637000,17.6,-31.280536743550627
2019-09-21T03:00:17.687000,17.65,-31.822189955460257
2019-09-21T03:00:17.737000,17.7,-32.36529766367799
2019-09-21T03:00:17.787000,17.75,-32.90968459173464
2019-09-21T03:00:17.837000,17.8,-33.455173272381394
2019-09-21T03:00:17.887000,17.85,-34.00158413595708
2019-09-21T03:00:17.937000,17.9,-34.54873560141307
2019-09-21T03:00:17.987000,17.95,-35.09644416997108
2019-09-21T03:00:18.037000,18.0,-35.644524521386195
2019-09-21T03:00:18.087000,18.05,-36.192789612784594
2019-09-21T03:00:18.137000,18.1,-36.741050780042606
2019-09-21T03:00:18.187000,18.15,-37.28911784167058
2019-09-21T03:00:18.237000,18.2,-37.83679920516208
2019-09-21T03:00:18.287000,18.25,-38.38390197576573
2019-09-21T03:00:18.337000,18.3,-38.930232067633746
2019-09-21T03:00:18.387000,18.35,-39.47559431729789
2019-09-21T03:00:18.437000,18.4,-40.01979259942014
2019-09-21T03:00:18.487000,18.45,-40.562629944761824
2019-09-21T03:00:18.537000,18.5,-41.10390866031139
2019-09-21T03:00:18.587000,18.55,-41.643430451507484
2019-09-21T03:00:18.637000,18.6,-42.18099654649033
2019-09-21T03:00:18.687000,18.65,-42.71640782231072
2019-09-21T03:00:18.737000,18.7,-43.24946493302231
2019-09-21T03:00:18.787000,18.75,-43.77996843957896
2019-09-21T03:00:18.837000,18.8,-44.3077189414555
2019-09-21T03:00:18.887000,18.85,-44.832517209906285
2019-09-21T03:00:18.937000,18.9,-45.35416432277228
2019-09-21T03:00:18.987000,18.95,-45.87246180074358
2019-09-21T03:00:19.037000,19.0,-46.38721174498079
2019-09-21T03:00:19.087000,19.05,-46.89821697599446
2019-09-21T03:00:19.137000,19.1,-47.40528117367848
2019-09-21T03:00:19.187000,19.15,-47.908209018389186
2019-09-21T03:00:19.237000,19.2,-48.406806332958475
2019-09-21T03:00:19.287000,19.25,-48.900880225525555
2019-09-21T03:00:19.337000,19.3,-49.3902392330679
2019-09-21T03:00:19.387000,19.35,-49.874693465508685
2019-09-21T03:00:19.437000,19.4,-50.35405475027432
2019-09-21T03:00:19.487000,19.45,-50.82813677717214
2019-09-21T03:00:19.537000,19.5,-51.29675524345484
2019-09-21T03:00:19.587000,19.55,-51.759727998935105
2019-09-21T03:00:19.637000,19.6,-52.216875191010566
2019-09-21T03:00:19.687000,19.65,-52.66801940945615
2019-09-21T03:00:19.737000,19.7,-53.11298583083807
2019-09-21T03:00:19.787000,19.75,-53.55160236240118
2019-09-21T03:00:19.837000,19.8,-53.98369978527872
2019-09-21T03:00:19.887000,19.85,-54.409111896871536
2019-09-21T03:00:19.937000,19.9,-54.82767565224132
2019-09-21T03:00:19.987000,19.95,-55.23923130436103
2019-09-21T03:00:20.037000,20.0,-55.64362254306363
2019-09-21T03:00:20.087000,20.05,-56.04069663252917
2019-09-21T03:00:20.137000,20.1,-56.43030454714883
2019-09-21T03:00:20.187000,20.15,-56.812301105603595
2019-09-21T03:00:20.237000,20.2,-57.18654510299423
2019-09-21T03:00:20.287000,20.25,-57.55289944085902
2019-09-21T03:00:20.337000,20.3,-57.91123125491524
2019-09-21T03:00:20.387000,20.35,-58.261412040359964
2019-09-21T03:00:20.437000,20.4,-58.60331777456609
2019-09-21T03:00:20.487000,20.45,-58.93682903700958
2019-09-21T03:00:20.537000,20.5,-59.261831126265015
2019-09-21T03:00:20.587000,20.55,-59.57821417390721
2019-09-21T03:00:20.637000,20.6,-59.885873255157925
2019-09-21T03:00:20.687000,20.65,-60.184708496118105
2019-09-21T03:00:20.737000,20.7,-60.47462517742841
2019-09-21T03:00:20.787000,20.75,-60.755533834202346
2019-09-21T03:00:20.837000,20.8,-61.02735035207904
2019-09-21T03:00:20.887000,20.85,-61.289996059245496
2019-09-21T03:00:20.937000,20.9,-61.54339781428125
2019-09-21T03:00:20.987000,20.95,-61.78748808968164
2019-09-21T03:00:21.037000,21.0,-62.022205050919354
2019-09-21T03:00:21.087000,21.05,-62.247492630907594
2019-09-21T03:00:21.137000,21.1,-62.46330059973249
2019-09-21T03:00:21.187000,21.15,-62.669584629526256
2019-09-21T03:00:21.237000,21.2,-62.86630635435726
2019-09-21T03:00:21.287000,21.25,-63.053433425018
2019-09-21T03:00:21.337000,21.3,-63.2309395585963
2019-09-21T03:00:21.387000,21.35,-63.398804582720466
2019-09-21T03:00:21.437000,21.4,-63.5570144743739
2019-09-21T03:00:21.487000,21.45,-63.70556139318046
2019-09-21T03:00:21.537000,21.5,-63.8444437090668
2019-09-21T03:00:21.587000,21.55,-63.97366602421423
2019-09-21T03:00:21.637000,21.6,-64.09323918921815
2019-09-21T03:00:21.687000,21.65,-64.20318031337935
2019-09-21T03:00:21.737000,21.7,-64.30351276905783
2019-09-21T03:00:21.787000,21.75,-64.3942661900265
2019-09-21T03:00:21.837000,21.8,-64.47547646376874
2019-09-21T03:00:21.887000,21.85,-64.54718571767094
2019-09-21T03:00:21.937000,21.9,-64.60944229906819
2019-09-21T03:00:21.987000,21.95,-64.66230074910872
2019-09-21T03:00:22.037000,22.0,-64.70582177041005
2019-09-21T03:00:22.087000,22.05,-64.74007218848746
2019-09-21T03:00:22.137000,22.1,-64.76512490694307
2019-09-21T03:00:22.187000,22.15,-64.7810588564119
2019-09-21T03:00:22.237000,22.2,-64.7879589372686
2019-09-21T03:00:22.287000,22.25,-64.7859159561068
2019-09-21T03:00:22.337000,22.3,-64.77502655601127
2019-09-21T03:00:22.387000,22.35,-64.75539314065036
2019-09-21T03:00:22.437000,22.4,-64.72712379222482
2019-09-21T03:00:22.487000,22.45,-64.69033218331673
2019-09-21T03:00:22.537000,22.5,-64.64513748269044
2019-09-21T03:00:22.587000,22.55,-64.5916642551055
2019-09-21T03:00:22.637000,22.6,-64.53004235520896
2019-09-21T03:00:22.687000,22.65,-64.4604068155833
2019-09-21T03:00:22.737000,22.7,-64.38289772903347
2019-09-21T03:00:22.787000,22.75,-64.29766012520521
2019-09-21T03:00:22.837000,22.8,-64.2048438416339
2019-09-21T03:00:22.887000,22.85,-64.10460338933193
2019-09-21T03:00:22.937000,22.9,-63.99709781302998
2019-09-21T03:00:22.987000,22.95,-63.88249054619566
2019-09-21T03:00:23.037000,23.0,-63.7609492609605
2019-09-21T03:00:23.087000,23.05,-63.63264571309381
2019-09-21T03:00:23.137000,23.1,-63.49775558216965
2019-09-21T03:00:23.187000,23.15,-63.35645830708012
2019-09-21T03:00:23.237000,23.2,-63.208936917055034
2019-09-21T03:00:23.287000,23.25,-63.05537785835538
2019-09-21T03:00:23.337000,23.3,-62.89597081681435
2019-09-21T03:00:23.387000,23.35,-62.73090853640608
2019-09-21T03:00:23.437000,23.4,-62.56038663402862
2019-09-21T03:00:23.487000,23.45,-62.38460341069311
2019-09-21T03:00:23.537000,23.5,-62.20375965931728
2019-09-21T03:00:23.587000,23.55,-62.018058469326704
